country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,state,normalized_county,5years_generation_gwh
USA,Anclote,1112.4,28.1844,-82.7886,Gas,1976,Florida,Pasco,4425.853984
USA,Anderson,168.7,40.0529,-85.7389,Gas,1998,Indiana,Madison,45.507000000000005
USA,Anderson Erickson,2.0,41.6014,-93.5765,Oil,2000,Iowa,Polk,-0.05500000000000001
USA,Anderson Farm LLC,1.9,34.9756,-78.5167,Solar,2014,North Carolina,Sampson,
USA,Anderson Power Products Division,1.0,42.4714,-71.7433,Oil,1987,Massachusetts,Worcester,
USA,Anderson Ranch,40.0,43.3571,-115.4515,Hydro,1951,Idaho,Elmore,629.445
USA,Anderson Regional Landfill,3.2,34.5739,-82.4621,Waste,2008,South Carolina,Anderson,51.79299999999999
USA,Anderson Wind I,5.0,33.0294,-103.8558,Wind,2015,New Mexico,Chaves,
USA,Anderson Wind II,10.0,33.0139,-103.865,Wind,2015,New Mexico,Chaves,
USA,Andrew Solar,5.0,35.1608,-77.1099,Solar,2016,North Carolina,Craven,
USA,Andromeda Community Solar,4.5,44.9019,-94.0316,Solar,2017,Minnesota,McLeod,
USA,Androscoggin 3,3.6,44.1353,-70.2015,Hydro,1928,Maine,Androscoggin,72.008
USA,Androscoggin Energy Center,163.5,44.5063,-70.2423,Gas,1999,Maine,Franklin,200.899001
USA,Androscoggin Mill,80.0,44.5063,-70.2395,Biomass,1968,Maine,Franklin,1863.716999
USA,Angel Solar,5.0,35.6511,-81.2086,Solar,2016,North Carolina,Catawba,
USA,Angels,1.4,38.0719,-120.5394,Hydro,1940,California,Calaveras,23.191
USA,Angier Farm,5.0,35.5164,-78.75,Solar,2014,North Carolina,Harnett,
USA,Angoon,1.5,57.4992,-134.5861,Oil,1999,Alaska,Juneau,8.462
USA,Angus Anson,405.7,43.6035,-96.6356,Gas,1998,South Dakota,Minnehaha,304.72400000000005
USA,Anheuser-Busch #2,1.6,38.2336,-122.0925,Wind,2014,California,Solano,
USA,Anheuser-Busch Jacksonville,8.6,30.4342,-81.6454,Gas,1987,Florida,Duval,73.15111999999998
USA,Anheuser-Busch St Louis,26.1,38.5978,-90.2107,Gas,1946,Missouri,St Louis,191.485598
USA,Aniak,1.7,61.5807,-159.5356,Oil,2001,Alaska,Bethel,12.671999999999999
USA,Animas,18.8,36.7251,-108.192,Gas,1993,New Mexico,San Juan,368.394
USA,Anita,2.9,41.4442,-94.7665,Oil,1992,Iowa,Cass,0.1329
USA,Annandale Solar,6.0,45.247,-94.1069,Solar,2017,Minnesota,Wright,
USA,Annex Creek,4.0,58.3176,-134.101,Hydro,1916,Alaska,Juneau,124.24300000000001
USA,Ansley,1.5,41.2892,-99.3863,Gas,1973,Nebraska,Custer,0.038
USA,Anson Abenaki Hydros,29.0,44.7975,-69.8867,Hydro,1980,Maine,Somerset,658.2601099999999
USA,Anson County Generation Facility,343.8,34.9687,-79.9217,Gas,2007,North Carolina,Richmond,822.5310020000001
USA,Antares-GRE 314 East Lyme LLC,4.0,41.4169,-72.2344,Solar,2014,Connecticut,New London,
USA,Antelope Big Sky Ranch,20.0,34.6948,-118.2877,Solar,2016,California,Los Angeles,
USA,Antelope DSR 1,50.0,34.6556,-118.2807,Solar,2017,California,Los Angeles,
USA,Antelope DSR 2,5.0,34.6869,-118.3117,Solar,2017,California,Los Angeles,
USA,Antelope Station,167.4,33.865,-101.8433,Gas,2011,Texas,Lubbock,563.477
USA,Antelope Valley,869.8,47.3705,-101.8357,Coal,1985,North Dakota,Mercer,30797.008086
USA,Anthony,11.1,37.1517,-98.0311,Gas,1976,Kansas,Harper,5.57
USA,Anthony Wayne Solar #1,1.7,41.6272,-83.5747,Solar,2014,Ohio,Wood,
USA,Antlia Community Solar,2.0,43.9065,-96.1382,Solar,2017,Minnesota,Pipestone,
USA,Apache Solar 1,90.0,32.0681,-109.8904,Solar,2017,Arizona,Cochise,
USA,Apache Station,660.7,32.0603,-109.8931,Coal,1978,Arizona,Cochise,5990.17394
USA,Apalachia,93.6,35.1677,-84.2956,Hydro,1943,Georgia,Fannin,1766.041
USA,Apex Generating Station,600.6,36.416,-114.9609,Gas,2003,Nevada,Clark,11292.489000000001
USA,Apex Solar PV Power Project,20.0,36.39,-114.97,Solar,2012,Nevada,Clark,257.963
USA,Apple Blossom Wind Farm,100.0,43.815,-83.315,Wind,2017,Michigan,Huron,
USA,Apple Campus 2 Fuel Cell,4.0,37.33,-122.01,Waste,2017,California,Santa Clara,
USA,Apple Campus 2 PV,14.4,37.33,-122.01,Solar,2017,California,Santa Clara,
USA,Apple Data Center - Fuel Cell 1&2,10.5,35.5883,-81.2667,Waste,2012,North Carolina,Catawba,333.677
USA,Apple Data Center - PV2,20.0,35.7389,-81.2078,Solar,2013,North Carolina,Catawba,167.58400000000003
USA,Apple Data Center PV,21.0,35.5881,-81.252,Solar,2013,North Carolina,Catawba,198.96346
USA,Apple Data Center PV3,17.5,35.715,-81.15,Solar,2016,North Carolina,Catawba,
USA,Apple One,5.0,35.6294,-81.1569,Solar,2015,North Carolina,Catawba,
USA,Apple River,2.4,45.1576,-92.7162,Hydro,1901,Wisconsin,St Croix,65.564
USA,Appleton,2.2,44.2539,-88.4096,Hydro,1950,Wisconsin,Outagamie,66.228
USA,Aqua Ingrams Mill,1.0,39.9647,-75.6578,Solar,2010,Pennsylvania,Chester,6.175999999999999
USA,Aragonne Wind LLC,90.0,34.8147,-105.0108,Wind,2007,New Mexico,Guadalupe,1303.939
USA,Arapahoe 3 Community Solar Array,1.8,39.6384,-104.6742,Solar,2017,Colorado,Douglas,
USA,Arapahoe Combustion Turbine Project,194.0,39.6692,-105.0018,Gas,2000,Colorado,Arapahoe,576.271
USA,Ararat Rock Solar  LLC,3.5,36.4611,-80.6006,Solar,2012,North Carolina,Surry,30.353
USA,Arba Solar  LLC,2.0,35.3964,-77.7036,Solar,2014,North Carolina,Greene,
USA,Arbuckle Mountain Wind Farm LLC,100.0,34.3869,-97.1369,Wind,2015,Oklahoma,Murray,
USA,Arcadia Electric,16.9,44.2524,-91.5034,Oil,1985,Wisconsin,Trempealeau,0.531
USA,Arcanum,1.2,39.9861,-84.5503,Oil,1948,Ohio,Darke,0.076
USA,Arcanum Peaking,1.8,39.9867,-84.5513,Oil,1999,Ohio,Darke,0.23399999999999999
USA,ArcelorMittal Burns Harbor,176.2,41.635,-87.1387,Gas,1969,Indiana,Porter,2977.8749949999997
USA,ArcelorMittal Indiana Harbor West,152.0,41.6638,-87.4523,Gas,1972,Indiana,Lake,1325.2062369999999
USA,ArcelorMittal Warren,20.5,41.2119,-80.8176,Gas,1959,Ohio,Trumbull,50.627
USA,Arcelormittal Cleveland Inc,68.0,41.4739,-81.6728,Gas,1976,Ohio,Cuyahoga,882.0879989999999
USA,Archbald Power Station,92.9,41.485,-75.5406,Gas,1998,Pennsylvania,Lackawanna,1072.7220160000002
USA,Archdiocese of Baltimore J,2.0,39.445,-76.217,Solar,2016,Maryland,Harford,
USA,Archdiocese of Baltimore L,2.0,39.445,-76.217,Solar,2016,Maryland,Harford,
USA,Archer Daniels Midland Cedar Rapids,294.6,41.9221,-91.6875,Coal,1996,Iowa,Linn,4811.132006
USA,Archer Daniels Midland Clinton,180.0,41.8206,-90.2097,Coal,2009,Iowa,Clinton,3850.5299999999997
USA,Archer Daniels Midland Columbus,71.4,41.4164,-97.2863,Coal,2010,Nebraska,Platte,303.324004
USA,Archer Daniels Midland Decatur,335.0,39.8701,-88.8908,Coal,1995,Illinois,Macon,5733.315993
USA,Archer Daniels Midland Des Moines,7.9,41.6244,-93.5845,Coal,1988,Iowa,Polk,26.633000000000006
USA,Archer Daniels Midland Lincoln,7.9,40.8665,-96.6145,Coal,1988,Nebraska,Lancaster,27.122
USA,Archer Daniels Midland Mankato,6.1,44.1871,-93.9924,Coal,1987,Minnesota,Blue Earth,113.018
USA,Archer Daniels Midland Peoria,36.0,40.6772,-89.6049,Gas,1988,Illinois,Peoria,548.431
USA,Archer Daniels Midland Southport,52.5,33.9397,-77.9905,Gas,1992,North Carolina,Brunswick,4.533
USA,Argus Cogen Plant,62.5,35.765,-117.3833,Coal,1974,California,San Bernardino,1617.047572
USA,Argyle,2.3,42.7019,-89.8697,Oil,2000,Illinois,Jo Daviess,0.877
USA,Aries Community Solar,4.0,44.0449,-92.9886,Solar,2017,Minnesota,Dodge,
USA,Arizona State University CHP,9.2,33.4172,-111.9283,Gas,2006,Arizona,Maricopa,242.7005
USA,Arizona Western College PV,4.7,32.6878,-114.4961,Solar,2011,Arizona,Yuma,45.913
USA,Arkalon Ethanol LLC,3.0,37.1106,-100.8036,Gas,2009,Kansas,Seward,
USA,Arkansas Nuclear One,1845.0,35.311,-93.2351,Nuclear,1977,Arkansas,Pope,66373.411
USA,Arlington Outlet Hydroelectric Generator,1.3,32.6391,-97.2429,Hydro,2015,Texas,Tarrant,
USA,Arlington Valley Energy Facility,713.0,33.3417,-112.8897,Gas,2002,Arizona,Maricopa,8207.55
USA,Arlington Valley Solar Energy II,129.0,33.305,-112.8339,Solar,2013,Arizona,Maricopa,1639.193
USA,Arlington Wind Power Project,103.0,45.7167,-120.2008,Wind,2009,Oregon,Gilliam,1013.7520000000001
USA,Armenia Mountain Wind Farm,100.5,41.7619,-76.8553,Wind,2010,Pennsylvania,Bradford,1319.3890000000001
USA,Armstrong,688.0,40.63800000000001,-79.3517,Gas,2002,Pennsylvania,Westmoreland,4724.321029000001
USA,Arndt Farm,5.0,35.7792,-81.1756,Solar,2012,North Carolina,Catawba,45.87800000000001
USA,Arnold,1.1,41.4219,-100.1956,Oil,1950,Nebraska,Logan,0.0069
USA,Arpin Dam,1.4,45.7517,-91.2028,Hydro,1971,Wisconsin,Sawyer,37.193
USA,Arrache 4006,2.0,34.655,-118.0511,Solar,2013,California,Los Angeles,13.92203
USA,Arrache 4013,1.5,34.6506,-118.0519,Solar,2013,California,Los Angeles,16.341820000000002
USA,Arrache 8083,4.0,34.6478,-118.0611,Solar,2013,California,Los Angeles,24.68309
USA,Arrowrock Hydroelectric Project,15.0,43.595,-115.9233,Hydro,2010,Idaho,Boise,334.746
USA,Arsenal Hill,125.0,32.5181,-93.7611,Gas,1960,Louisiana,Caddo,126.29400000000001
USA,Arthur Kill Generating Station,895.5,40.5916,-74.2,Gas,1965,New York,Richmond,5427.649
USA,Arthur Von Rosenberg,575.0,29.257,-98.384,Gas,2000,Texas,Bexar,11573.399000000001
USA,Arvada,22.5,44.69,-106.1092,Gas,2002,Wyoming,Johnson,1.188
USA,Arvah B Hopkins,654.1,30.4522,-84.4,Gas,1990,Florida,Gadsden,5865.633000000001
USA,Arzon Solar UASTP Solar Power Station,1.9,32.1081,-110.8247,Solar,2011,Arizona,Pima,7.050999999999999
USA,Asbury,212.8,37.3613,-94.5893,Coal,1970,Kansas,Crawford,5511.546031999999
USA,Ascend Performance Materials Texas Inc.,52.1,29.2558,-95.2103,Gas,1999,Texas,Brazoria,1148.16669
USA,Ascutney,13.2,43.4011,-72.4203,Oil,1961,New Hampshire,Sullivan,1.92
USA,Ashby Duffy CSG Solar Farm,1.8,42.68,-71.83,Solar,2018,Massachusetts,Middlesex,
USA,Ashdown,156.5,33.6417,-94.1083,Biomass,1984,Arkansas,Little River,2736.8830120000002
USA,Asheville,837.1,35.4731,-82.5417,Gas,1983,North Carolina,Buncombe,7370.048987999999
USA,Ashland,5.6,37.1938,-99.7631,Oil,1983,Kansas,Clark,0.6809999999999999
USA,Ashley Solar Farm,4.0,36.1261,-80.7989,Solar,2015,North Carolina,Yadkin,
USA,Ashokan,4.6,41.949,-74.2063,Hydro,1982,New York,Ulster,54.74099999999999
USA,Ashtabula,26.1,41.89,-80.7612,Gas,2001,Ohio,Ashtabula,695.16911
USA,Ashtabula Wind Energy Center,48.0,47.1244,-97.8961,Wind,2008,North Dakota,Barnes,789.0779999999999
USA,Ashtabula Wind II LLC,120.0,47.2924,-97.9317,Wind,2009,North Dakota,Steele,1990.66
USA,Ashtabula Wind III LLC,62.4,47.1242,-97.8956,Wind,2011,North Dakota,Barnes,1094.946
USA,Ashton,6.7,44.0786,-111.4973,Hydro,1921,Idaho,Fremont,162.97299999999998
USA,Aspen Solar  LLC,5.0,34.7912,-78.0121,Solar,2015,North Carolina,Duplin,
USA,Aspiration G,9.0,36.5522,-120.3525,Solar,2017,California,Fresno,
USA,Astoria Energy,595.0,40.7825,-73.8964,Gas,2006,New York,Queens,16419.707167
USA,Astoria Energy II,650.0,40.7813,-73.8966,Gas,2011,New York,Queens,14985.017047
USA,Astoria Gas Turbines,646.9,40.787,-73.9048,Gas,1970,New York,Queens,228.443
USA,Astoria Generating Station,1345.0,40.7877,-73.9126,Gas,1959,New York,New York,4756.687008
USA,Astra Wind Farm,163.0,34.7695,-102.0524,Wind,2017,Texas,Randall,
USA,Atascosita,10.2,29.9522,-95.2422,Waste,2003,Texas,Harris,319.79699999999997
USA,Athens Energy,8.5,44.9455,-69.6607,Waste,2016,Maine,Somerset,
USA,Athens Generating Plant,1323.0,42.2728,-73.8492,Gas,2003,New York,Greene,7476.218
USA,Athens Regional Medical Center,4.6,33.9625,-83.3981,Oil,2003,Georgia,Clarke,0.0
USA,Atkinson Farm Solar,5.0,34.897,-77.7952,Solar,2016,North Carolina,Duplin,
USA,Atlanta Gift Mart LP,1.2,33.7611,-84.3892,Oil,1991,Georgia,Fulton,0.0
USA,Atlantic,10.0,41.409,-95.0,Gas,1999,Iowa,Cass,0.43100000000000005
USA,Atlantic City Convention Center,2.0,39.3639,-74.4408,Solar,2009,New Jersey,Atlantic,14.863
USA,Atlantic Coast Freezers Solar Facility,2.2,39.5199,-75.029,Solar,2012,New Jersey,Gloucester,16.723
USA,Attala,551.3,33.0147,-89.6753,Gas,2001,Mississippi,Attala,14079.103
USA,Atwater Solar,4.0,45.1409,-94.7697,Solar,2017,Minnesota,Kandiyohi,
USA,Atwell Island,20.2,35.895,-119.5108,Solar,2013,California,Tulare,204.81799999999998
USA,Atwell Island West Solar,20.0,35.815,-119.4597,Solar,2015,California,Tulare,
USA,Auburn,18.7,40.3883,-95.8464,Gas,1980,Nebraska,Nemaha,1.079
USA,Auburn LFG Energy Facility,2.2,42.9441,-76.5939,Waste,2010,New York,Cayuga,32.429
USA,Auburn State Street,7.0,42.9278,-76.5921,Gas,2000,New York,Cayuga,
USA,Auburndale Peaker Energy Center,130.1,28.0535,-81.8059,Gas,2002,Florida,Polk,0.0
USA,Audrain Generating Station,814.4,39.3092,-91.5369,Gas,2001,Missouri,Audrain,80.412
USA,Audrey Solar,3.0,35.3281,-81.6219,Solar,2016,North Carolina,Cleveland,
USA,Auglaize Hydro,3.6,41.2372,-84.3998,Hydro,1996,Ohio,Defiance,39.48922
USA,August Wind Farm,1.8,40.7649,-94.4756,Wind,2017,Iowa,Taylor,
USA,Augusta Electric Plant No 1,11.5,37.6785,-96.9719,Gas,1965,Kansas,Butler,-1.218
USA,Augusta Electric Plant No 2,20.7,37.6861,-96.965,Gas,1983,Kansas,Butler,-3.1290000000000004
USA,Augustus Farm  LLC,4.9,35.5997,-77.6391,Solar,2016,North Carolina,Pitt,
USA,Auke Bay,36.2,58.3875,-134.6446,Oil,1993,Alaska,Juneau,0.05299999999999999
USA,Aurora Energy LLC Chena,27.5,64.8477,-147.7351,Coal,1968,Alaska,Fairbanks North Star,180.906
USA,Austin,18.0,30.2934,-97.7844,Hydro,1940,Texas,Travis,68.35499999999999
USA,Austin Gas Recovery,6.4,30.3344,-97.6217,Waste,2007,Texas,Travis,210.02
USA,Auten Road Farm  LLC,5.0,35.305,-81.1373,Solar,2018,North Carolina,Gaston,
USA,Autumn Hills LLC,1.9,44.4131,-96.4325,Wind,2001,Minnesota,Lincoln,27.286
USA,Auwahi Wind Energy,35.0,20.596,-156.31799999999996,Wind,2013,Hawaii,Maui,245.12599999999998
USA,Avalon Hydropower,1.2,36.4237,-79.9525,Hydro,1998,North Carolina,Rockingham,22.41
USA,Avalon Solar,29.0,32.0014,-110.9606,Solar,2015,Arizona,Pima,
USA,Avalon Solar II,16.0,32.0009,-110.9584,Solar,2016,Arizona,Pima,
USA,Avenal Park,6.0,35.9897,-120.11,Solar,2011,California,Kings,62.32299999999999
USA,Avenue A Generator Sets,3.6,41.7807,-89.6894,Oil,2000,Illinois,White,0.7899999999999999
USA,Avon Lake,712.1,41.5045,-82.0546,Coal,1969,Ohio,Lorain,9429.489015000001
USA,Avon Park,67.4,27.5794,-81.4928,Oil,1969,Florida,Highlands,19.402
USA,Avra Valley Solar,26.5,32.3717,-111.2828,Solar,2013,Arizona,Pima,356.914
USA,Axiall Natrium Plant,123.0,39.7475,-80.8547,Gas,1960,West Virginia,Wetzel,2519.079162
USA,Axiall Plaquemine,306.0,30.2586,-91.185,Gas,1997,Louisiana,Iberville,7960.049113
USA,Axio Green LLC,2.0,42.5761,-72.61,Solar,2012,Massachusetts,Franklin,11.77919
USA,Axium Modesto Solar,25.0,37.7342,-120.9956,Solar,2013,California,Stanislaus,322.67499999999995
USA,Ayers Island,8.4,43.5978,-71.7177,Hydro,1925,New Hampshire,Grafton,209.976
USA,Ayers Village Solar,2.0,42.7919,-71.1775,Solar,2014,New Hampshire,Rockingham,
USA,Ayrshire,19.4,35.2831,-81.6153,Solar,2017,North Carolina,Cleveland,
USA,Azalea Solar  LLC,7.7,32.9808,-82.5917,Solar,2014,Georgia,Washington,56.937000000000005
USA,Aziscohos Hydroelectric Project,6.7,44.9439,-70.9975,Hydro,1988,New Hampshire,Coos,160.048
USA,Azusa,3.0,34.1548,-117.9093,Hydro,1949,California,Los Angeles,0.0
USA,B Braun Medical,6.1,33.6887,-117.8348,Gas,1989,California,Orange,181.74599999999998
USA,B L England,339.6,39.2908,-74.6364,Oil,1969,New Jersey,Atlantic,674.9289980000001
USA,B&K Energy Systems LLC,2.0,43.6514,-95.3755,Wind,2004,Iowa,Dickinson,31.932999999999996
USA,B.R. Corcoran CSG,5.0,45.0695,-93.6432,Solar,2017,Minnesota,Hennepin,
USA,B.R. Sartell CSG,3.0,45.665,-94.2254,Solar,2017,Minnesota,Stearns,
USA,B.R. Sauk Rapids CSG,5.0,45.6236,-94.0782,Solar,2017,Minnesota,Benton,
USA,BASF Freeport Works,92.7,29.002,-95.394,Gas,1999,Texas,Brazoria,2710.052
USA,BBB Corporate Headquarters,1.0,40.6972,-74.305,Solar,2010,New Jersey,Union,7.07
USA,BC Energy LLC,4.0,43.6183,-95.4253,Wind,2008,Minnesota,Nobles,72.721
USA,BC Landfill Energy LLC,7.5,40.0742,-74.6656,Waste,2007,New Jersey,Burlington,212.272
USA,BC Solar,8.0,42.175,-120.3598,Solar,2016,Oregon,Lake,
USA,BG Stewart Solar Farm  LLC,5.0,34.9705,-80.3896,Solar,2015,North Carolina,Union,
USA,BJ Gas Recovery,1.6,33.93,-84.2378,Waste,1993,Georgia,Gwinnett,44.566
USA,BJ's Wholesale Club  Inc- Uxbridge,1.0,42.0197,-71.6041,Solar,2017,Massachusetts,Worcester,
USA,BJ's Wholesale Club Inc Dist Center,1.4,40.0985,-74.8259,Solar,2016,Pennsylvania,Bucks,
USA,BMW Manufacturing Co,11.0,34.8942,-82.1783,Waste,2009,South Carolina,Spartanburg,274.27162
USA,BNB Camden Solar,3.7,39.939,-75.108,Solar,2018,New Jersey,Camden,
USA,BP Carson Refinery,13.5,33.8153,-118.2358,Gas,1983,California,Los Angeles,0.0
USA,BP Chemicals Green Lake Plant,38.8,28.5707,-96.8333,Cogeneration,1993,Texas,Victoria,147.79027
USA,BPU Solar Farm,1.0,39.1664,-94.6969,Solar,2017,Missouri,Platte,
USA,BRE,5.0,36.3725,-78.5985,Solar,2016,North Carolina,Granville,
USA,BWC Swan Pond River,1.6,41.7956,-71.2266,Solar,2016,Massachusetts,Bristol,
USA,BWC Wading River One  Two  Three CSG,3.0,42.0853,-71.5267,Solar,2017,Massachusetts,Worcester,
USA,BYUI Central Energy Facility,5.6,43.8169,-111.7858,Gas,2015,Idaho,Madison,
USA,Babcock Solar Energy Center,74.5,26.8616,-81.751,Solar,2017,Florida,Lee,
USA,Back River Waste Water Treatment,3.0,39.2997,-76.4942,Biomass,2009,Maryland,Baltimore,31.03
USA,Backus Microgrid Project,10.4,41.5428,-72.0936,Oil,2014,Connecticut,New London,
USA,Baconton Power Plant,242.0,31.3869,-84.08,Gas,2000,Georgia,Dougherty,103.44000000000001
USA,Bad Creek,1296.0,35.0075,-82.9975,Hydro,1991,South Carolina,Oconee,-2671.4339999999993
USA,Badger 1,14.8,33.498000000000005,-112.8135,Solar,2013,Arizona,Maricopa,165.071
USA,Badger Creek Limited,46.0,35.4837,-119.0299,Gas,1991,California,Kern,622.1990000000001
USA,Baffin Wind,188.0,27.2231,-97.7892,Wind,2015,Texas,Kenedy,
USA,Bailey Farm LLC,5.0,35.7875,-78.1397,Solar,2013,North Carolina,Nash,
USA,Bailly,641.0,41.645,-87.1225,Coal,1966,Indiana,Porter,9199.631961
USA,Bakatsias Solar,5.0,36.0724,-79.3475,Solar,2018,North Carolina,Alamance,
USA,Baker Creek Hydroelectric,1.5,40.5264,-123.7256,Hydro,2014,California,Humboldt,
USA,Baker PV 1,5.0,36.2703,-77.0603,Solar,2017,North Carolina,Hertford,
USA,Baker Point,9.0,39.5703,-77.3634,Solar,2016,Maryland,Frederick,
USA,Bakersfield 111,1.4,35.3176,-118.9899,Solar,2015,California,Kern,
USA,Bakersfield College Solar 01,1.1,35.4118,-118.9686,Solar,2010,California,Kern,
USA,Bakersfield Industrial PV 1,1.0,35.33,-118.9931,Solar,2018,California,Kern,
USA,Bakersfield PV 1,5.3,35.325,-118.9815,Solar,2018,California,Kern,
USA,Balch 1,31.0,36.9091,-119.0877,Hydro,1927,California,Fresno,427.488
USA,Balch 2,97.2,36.9089,-119.0876,Hydro,1958,California,Fresno,1286.434
USA,Baldock Solar Highway,1.7,45.2694,-122.7717,Solar,2012,Oregon,Clackamas,9.841000000000001
USA,Baldwin City Plant No 1,4.2,38.7745,-95.1867,Oil,1966,Kansas,Douglas,0.263
USA,Baldwin City Plant No 2,6.4,38.7649,-95.192,Oil,2004,Kansas,Douglas,0.8520000000000001
USA,Baldwin Energy Complex,1894.1,38.205,-89.8544,Coal,1972,Illinois,St Clair,52204.443420999996
USA,Baldwin Wind LLC,102.4,47.1133,-100.7086,Wind,2011,North Dakota,Burleigh,1890.489
USA,Balko Wind LLC,299.7,36.5181,-100.8472,Wind,2015,Texas,Ochiltree,
USA,Ball Mountain Hydro,2.4,43.1269,-72.7761,Hydro,2016,Vermont,Windham,
USA,Balsam,5.0,35.4589,-79.1739,Solar,2016,North Carolina,Lee,
USA,Baltimore City B,2.0,39.436,-76.22,Solar,2016,Maryland,Harford,
USA,Baltimore City D,2.0,39.436,-76.22,Solar,2016,Maryland,Harford,
USA,Baltimore City F,2.0,39.436,-76.22,Solar,2016,Maryland,Harford,
USA,Baltimore City G,2.0,39.436,-76.22,Solar,2016,Maryland,Harford,
USA,Bancroft,4.2,43.2926,-94.2171,Oil,1994,Iowa,Kossuth,0.060000000000000005
USA,Bandera Electric Coop PV,1.5,29.681,-99.7622,Solar,2017,Texas,Real,
USA,Bank of America Plaza,3.0,33.7708,-84.3861,Oil,1991,Georgia,Fulton,0.0
USA,Bankhead Dam,53.9,33.4587,-87.3568,Hydro,1963,Alabama,Tuscaloosa,284.03700000000003
USA,Bannock County LFG to Energy,1.6,42.7878,-112.3656,Waste,2014,Idaho,Bannock,
USA,Baptist Medical Center,9.0,30.3145,-81.6627,Gas,1988,Florida,Duval,19.339
USA,Bar Mills,4.0,43.6136,-70.5525,Hydro,1956,Maine,York,41.507
USA,Barber Creek,22.5,43.7219,-105.7689,Gas,2002,Wyoming,Campbell,0.634
USA,Barber Dam,4.1,43.56100000000001,-116.1213,Hydro,1990,Idaho,Ada,54.168000000000006
USA,Barilla Solar,30.2,30.96,-103.35,Solar,2015,Texas,Pecos,
USA,Barker Lower,1.5,44.0867,-70.2297,Hydro,1986,Maine,Androscoggin,24.02141
USA,Barker Solar  LLC,5.0,34.6356,-78.9287,Solar,2018,North Carolina,Robeson,
USA,Barkley,130.0,37.0217,-88.2211,Hydro,1966,Kentucky,Marshall,2930.9919999999997
USA,Barney M Davis,1082.2,27.6064,-97.3117,Gas,1987,Texas,Nueces,7929.049999999999
USA,Barnhill Road Solar  LLC,3.1,36.2692,-76.2995,Solar,2017,North Carolina,Pasquotank,
USA,Barnstable Landfill,4.0,41.6597,-70.3956,Solar,2014,Massachusetts,Barnstable,
USA,Barnwell Solar,5.4,33.236999999999995,-81.351,Solar,2017,South Carolina,Barnwell,
USA,Barre II Solar Project,1.5,42.362,-72.109,Solar,2014,Massachusetts,Worcester,
USA,Barre Peaker,49.8,33.8073,-117.9832,Gas,2007,California,Orange,140.702
USA,Barrett Farm Solar - Phase I,1.7,41.9463,-71.8838,Solar,2017,Connecticut,Windham,
USA,Barrett PV,11.9,42.1622,-71.8645,Solar,2016,Massachusetts,Worcester,
USA,Barron,8.6,45.4019,-91.8404,Oil,1976,Wisconsin,Barron,1.407
USA,Barrow,20.3,71.292,-156.7786,Gas,1991,Alaska,North Slope,249.328
USA,Barry,2569.5,31.0069,-88.0103,Gas,1980,Alabama,Mobile,61901.1731
USA,Bartholomew,1.0,40.1671,-111.4995,Hydro,1988,Utah,Utah,8.811
USA,Bartletts Ferry,173.0,32.662,-85.0916,Hydro,1966,Alabama,Lee,1831.3980000000001
USA,Barton Chapel Wind Farm,120.0,33.068000000000005,-98.3377,Wind,2009,Texas,Jack,1389.473
USA,Barton Solar Farm,1.9,44.7254,-72.184,Solar,2014,Vermont,Orleans,
USA,Barton Windpower LLC,160.0,43.393,-93.091,Wind,2009,Iowa,Worth,1934.204
USA,Basalt,5.0,39.3631,-106.8219,Hydro,1985,Colorado,Pitkin,81.317
USA,Bashaw Solar CSG 1  LLC,2.0,42.7893,-70.88,Solar,2017,Massachusetts,Essex,
USA,Basin Creek Plant,54.9,45.9293,-112.5194,Gas,2006,Montana,Silver Bow,338.472
USA,Bassett Medical Center,5.6,42.6944,-74.9242,Oil,1999,New York,Otsego,0.138
USA,Bastrop Energy Center,618.7,30.1458,-97.55,Gas,2002,Texas,Travis,13884.449
USA,Batavia Power Plant,67.3,42.9828,-78.1592,Gas,1992,New York,Genesee,155.22467999999998
USA,Batesville Generation Facility,891.0,34.3356,-89.9275,Gas,2000,Mississippi,Panola,15618.58
USA,Bath County,2862.0,38.2089,-79.8,Hydro,1986,Virginia,Bath,-4505.210999999999
USA,Battery Energy Storage System,40.0,64.8167,-147.725,Storage,2004,Alaska,Fairbanks North Star,
